playerID,nameFirst,nameLast,YearStart,YearEnd,weight,height,yearID,teamID,G,AB,R,H,X2B,X3B,HR,RBI,salary
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,6200000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,4000000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,6500000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,7500000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1997,NYN,151,518,84,163,27,2,10,72,8000000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,109000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,180000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,215000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,1750000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,2800000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,4225000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,5750000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,6200000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,4000000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,6500000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,7500000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,1999,NYN,158,628,123,191,41,1,27,108,8000000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,2000,NYN,150,544,109,176,40,2,25,94,109000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,2000,NYN,150,544,109,176,40,2,25,94,180000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,2000,NYN,150,544,109,176,40,2,25,94,215000
alfoned01,Edgardo,Alfonzo,1995,2006,210,71,2000,NYN,150,544,109,176,40,2,25,94,1750000
